pdf_name,status
053-024l_S3_Hausaerztliche_Risikoberat_kardiovask_Praevention_2018-09-abgelaufen.pdf,ok
073-021l_S3_Heimenterale-heimparenterale-Ernaehrung__2024-05.pdf,ok
031-033l_S1_Nuklearmedizinische-Waechter-Lymphknoten-Diagnostik_2024-04.pdf,ok
023-038l_S2k_Pulmonale-Hypertonie_2021-02_01.pdf,ok
083-041l_S3_Materialunvertraeglichkeiten-bei-dentalen-enossalen-Implantaten_2023-05_1.pdf,ok
089-002l_S2k_Diagnostik-Therapie-hormonaktiver-Hypophsenaddenome_2025-01-abgelaufen.pdf,ok
020-013l_S3_Epidemiologie-Diagnostik-Therapie-erwachsener-Patienten-nosokomiale-Pneumonie__2024-03.pdf,IndexError: list index out of range
021-007OLl_S3_Kolorektales-Karzinom-KRK_2019-01-abgelaufen.pdf,IndexError: list index out of range
084-001l_S2e_Harninkontinenz-bei-geriatrischen-Patienten-Diagnostik-Therapie_2024-01_1.pdf,IndexError: list index out of range
040-013l_S1_Zuteilung-intensivmedizinscher-Ressourcen-im-Kontext-der-COVID-19-Pandemie-Klinisch-ethische_Empfehlungen_2021-12_1-abgelaufen.pdf,ok
080-007l_S2e_Multimodale-Neurorehabilitationskonzepte-Post-Intensive-Care-Syndrom-PICS_2023-02.pdf,ok
006-052l_S2k_Phimose-Paraphimose-Kinder-Jugendliche_2025-02-verlaengert.pdf,IndexError: list index out of range
058-001l_S2k_Diagnostik_und_Therapie_der_Lymphoedeme_2019-07-abgelaufen.pdf,IndexError: list index out of range
040-016l_S2k_Intravenoese_Fluessigkeitstherapie-bei-Kindern-jenseits-der-Neugeborenenperiode_2022-11.pdf,ok
015-082l_S2k_Fertilitaetserhaltung-bei-onkologischen-Therapien_2017-12-verlaengert.pdf,ok
037-007l_S1_Intermittierende-pneumatische-Kompression-IPK-AIK_2018-07-abgelaufen.pdf,IndexError: list index out of range
055-002l_S2k_HIV-Therapie-Schwangerschaft-und-HIV-exponierten_Neugeborenen_2020-10-verlaengert.pdf,IndexError: list index out of range
030-145l_S2k_Palliativmedizinische-Versorgung-neurologischer-Erkrankungen_2023-04.pdf,ok
027-067l_S3_Diagnostik-Therapie-Management-Methylmalonazidaemien-Propionazidaemien_2025-04.pdf,ok
023-035l_S2k_Periphere_Pulmonalarterienstenosen_2018-09-abgelaufen.pdf,IndexError: list index out of range
013-063l_S1_Analer-Pruritis_2024-11.pdf,ok
017-082OLl_S3_Diagnostik-Therapie-Praevention-Nachsorge-Oro-und-Hypopharynxkarzinom_2024-03.pdf,ok
084-002l_S1_Geriatrisches-Assessment-Stufe-2_2025-02.pdf,ok
080-008l_S2k_COVID-19-und-Frueh-Rehabilitation_2024-01.pdf,ok
022-027l_S2k_Differentialdiagnose-erworbene-hereditaere-Neuropathie-Kinder-Jugendliche_2021-07_1.pdf,ok
008-023l_S3_Epidurale-Rueckenmarkstimulation-Therapie-chronische-Schmerzen_2024-05.pdf,IndexError: list index out of range
026-024l_S3_Mukoviszidose-Kinder-in-den-ersten-beiden-Lebensjahren-Diagnostik-Therapie_2024-09-abgelaufen.pdf,ok
020-015l_S2k_Prolongiertes_Weaning_2024-08_abgelaufen.pdf,IndexError: list index out of range
053-011l_S3_Schlaganfall_2025-03-abgelaufen.pdf,IndexError: list index out of range
081-004OLl_Analkarzinom_Diagnostik-Therapie-Nachsorge-Analkanalkarzinom-Analrandkarzinom_2020-12.pdf,ok
043-053l_S2k_Medikamentoese-Therapie-neurogene-Dysfunktion-des-unteren-Harntraktes-NLUTD_2022-02.pdf,ok
042-002l_S1_Diagnostik-Therapie-Amoebiasis__2022-05-verlaengert.pdf,IndexError: list index out of range
030-002l_S2k_Behandlung-von-spontanen-intrazerebralen-Blutungen_2025-01_verlaengert.pdf,IndexError: list index out of range
015-027OLl_Praevention_Zervixkarzinom_2020-03-verlaengert.pdf,ok
166-001l_S2e_Idiopathisches_Nephrotisches_Syndrom_Kinderalter_2020-09-verlaengert.pdf,ok
015-062l_S3_HT_Peri-Postmenopause-Diagnostik-Interventionen_2021-01.pdf,IndexError: list index out of range
007-086l_S2k_Odontogene-Sinusitis-maxillaris_2019-06-abgelaufen.pdf,IndexError: list index out of range
013-055l_S1_Kontaktekzem_2021-11.pdf,ok
073-004l_S2k_Klinische-Ernaehrung-Intensivmedizin_2019-11-abgelaufen.pdf,ok
083-026l_S3_Zahnimplantate_Knochenantiresorptive_Bisphosphonate_2016-11-abgelaufen.pdf,ok
002-035l_S1_Radon-in-Innenraeumen_2022-02.pdf,IndexError: list index out of range
030-057l_S1_Therapie-der-Migraeneattacke-Prophylaxe-der-Migraene_2024-06.pdf,IndexError: list index out of range
030-081l_S2k_Restless-Legs-Syndrom_2024-01.pdf,IndexError: list index out of range
088-012l_S2k_Diagnostik_Therapie_Nachsorge_low-grade_muzinoese_Neoplasien_Appendix_2025-02.pdf,ok
013-065l_S2k_Rosazea_2022-02.pdf,ok
032-026l_S1_Dermatofibrosarcoma-protuberans-DFSP_2019-04-abgelaufen.pdf,ok
032-023l_S2k_Merkelzellkarziom-MZK-MCC-neuroendokrines-Karzinom-der-Haut_2025-01-verlaengert.pdf,ok
007-065l_S3_Kondylushypoplasie_Kondylushyperplasie_2023-11.pdf,IndexError: list index out of range
083-037l_S1_Okklusale-Dysaesthesie–Diagnostik-Management_2025-03.pdf,ok
022-021l_S1_Ketogene_Diaeten_2022-02.pdf,IndexError: list index out of range
007-089l_S3_Implantat-Versorgung-orale-Rehabilitation-Kopf-Hals-Bestrahlung_2023-05_01.pdf,IndexError: list index out of range
007-061l_S3_Inflammatorische-Erkrankungen-des-Kiefergelenks-JIA-RA_2021-08.pdf,ok
061-016l_S3_Allergiepraevention_2022-11.pdf,IndexError: list index out of range
001-012l_S3_Analgesie-Sedierung-Delirmanagement-in-der-Intensivmedizin-DAS_2021-08.pdf,IndexError: list index out of range
187-053l_S2k_Kindlicher-Knick-Senkfuss_2022-11.pdf,ok
038-020l_S3_Psychosoziale_Therapien_bei_schweren_psychischen_Erkrankungen_2019-07.pdf,ok
113-002l_S1_Intensivpflegerische-Versorgung-PatientenInnen-mit-Infarktbedingten-kardiogenen-Schock_2022-05.pdf,ok
013-029l_S1_UV-Phototherapie__Photochemotherapie_2015-08-abgelaufen.pdf,ok
007-006l_S3_Odontogene_Infektionen_2017-12-abgelaufen.pdf,IndexError: list index out of range
007-063l_S3_Kiefergelenkluxation_2022-08_1.pdf,IndexError: list index out of range
030-089l-S2k_Ambulant-erworbene-bakterielle-Meningoenzephalitis-im-Erwachsenenalter_2023-05.pdf,ok
032-053OLl_S3_Diagnostik-Therapie-Hepatozellulaeres-Karzinom-biliaere-Karzinome_2024-11.pdf,ok
083-025l_S3_Zahnimplantate-bei-Diabetes-mellitus_2023-05.pdf,ok
078-015l_S2k_Humangenetische_Diagnostik_Genetische_Beratung_2019-08-abgelaufen.pdf,IndexError: list index out of range
001-049l_S1_Intraoperative-klinische-Anwendung-von-haemodynamischem-Monitoring-bei-nicht-kardiochirurgischen-PatientInnen_2023-10.pdf,ok
054-002l_S1_Regeln-zur-Durchfuehrung-der-aerztlichen-Leichenschau_2023-03.pdf,IndexError: list index out of range
043-017OLl_S3_Diagnostik-Therapie-Nachsorge-Nierenzellkarzinom_2024-10.pdf,ok
001_044l_S1Praevention-Therapie-systemischen-Lokalanaesthetika-Intoxikation-LAST_2025-01-abgelaufen.pdf,ok
031-006l-S1_Myokard-Perfusions-SPECT_-CT___2023-08.pdf,ok
043-049OLl_S3_Keimzelltumoren-Hoden-Diagnostik-Therapie-Nachsorge_2020-03-abgelaufen.pdf,ok
182-002l_S2e_Kardiopulmonale-Reanimation-Schwerelosigkeit-Cardiopulmonary-resuscitation-CPR-during-spaceflight_2022-07.pdf,ok
030-126l_S2k_Diagnostik-Therapie-Neglect-andere-Stoerungen-der-Raumkognition_2023-03.pdf,ok
174-007l_S1_Vitamin-D-Mangel_Rachitis_2022-07.pdf,ok
179-011l_S2k_Atmung-Atemunterstuetzung-Beatmung-bei-akuter-und-chronischer-Querschnittlaehmung_2022-11.pdf,ok
032-025l_S1_Kaposi-Sarkom_2022-03.pdf,ok
026-022l_S3_Lungenerkrankung-bei-Mukoviszidose-Pseudomonas-aeruginosa__2023-02_02.pdf,ok
030-118l_S1_Leukodystrophien-hereditaere-Leukencephalopathien-Erwachsene_2023-01-verlaengert.pdf,ok
185-002l_S2k_Immunglobulin_A_Vaskulitis_Purpura_Schönlein-Henoch_2022-08.pdf,ok
062-006l_S1_Therapie-anderer-primaerer-Kopfschmerzerkrankungen_2024-12.pdf,IndexError: list index out of range
nvl-009l_S3_Hypertonie_2023-06.pdf,IndexError: list index out of range
020-016l_S2k_Diagnostik-Idiopathische-Lungenfibrose_2025-01-abgelaufen.pdf,ok
030-100l_S1_Virale_Meningoenzephalitis_2025-02.pdf,ok
013-012l_S2k_Therapie-Hidradenitis-suppurativa-Acne-inversa_2024-08.pdf,IndexError: list index out of range
025-017l_S1_Thalassaemien_2023-02_1.pdf,IndexError: list index out of range
007-038l_S3_Therapie-Lippen-Kiefer-Gaumenspalten_2025-01.pdf,IndexError: list index out of range
028-007l_S3_Zwangsstoerungen_Kindes-_und_Jugendalter_2021-06.pdf,IndexError: list index out of range
020-028l_S1_Interdisziplinaere-Diagnostik-interstitieller-Lungenerkrankungen-im-Erwachsenenalter_2023-01_1.pdf,ok
083-024l_S3_Implantate_bei_Zahnnichtanlagen_2018-02.pdf,ok
030-080l_S1_Stiff-Man-Syndrom_2017-11-abgelaufen.pdf,IndexError: list index out of range
025-038l_S3k_Strukturelle-Voraussetzungen-paediatrische-onkologische-haematologische-Versorgung__2024-08.pdf,ok
021-016l_S3_Definition-Pathophysiologie-Diagnostik-Therapie-Reizdarmsyndroms_2022-02.pdf,IndexError: list index out of range
031-025l_S1__99mTc_Tc-DMSA-Szintigraphie-Kinder__2024-03.pdf,IndexError: list index out of range
023-036l_S2k_Subvalvulaere_Aortenstenose_2018-10-abgelaufen.pdf,ok
002-030l_S2k_Gesundheitliche-Aspekte-Gestaltung-Nacht-und-Schichtarbeit_2020-03.pdf,IndexError: list index out of range
083-021l_S3_Kariespraevention-bei-bleibenden-Zaehnen-grundlegende-Empfehlungen_2025-04.pdf,ok
039-093l_S1_Radiologische-Diagnostik-im-Kopf-Hals-Bereich_2021-02.pdf,ok
174-009l_S1_Vitamin-D-abhaengige-Rachitiden_2022-08.pdf,ok
023-046l_S2k_Herztransplantation-Kinder-Jugendliche_Erwachsene-EMAH-angeborene-Herzfehler_2024-12-abgelaufen.pdf,ok
006-128l_S2K_Behandlung-thermische-Verletzungen-Kinder-Verbrennung-Verbruehung_2024-08_1.pdf,IndexError: list index out of range
025-008l_S1_Neuroblastom_2019-07-abgelaufen.pdf,ok
179-008l_S1_Querschnittspezifische_Dekubitusbehandlung_Dekubituspraevention_2017-08-abgelaufen.pdf,ok
017-073l_Implantierbare-Hoergeraete_2018-06-abgelaufen.pdf,IndexError: list index out of range
064-010l_S1_Wachstumsstoerung-Kinder-Bildgebende-Diagnostik_2023-07.pdf,ok
030-010l_Parkinson_Krankheit_2023-11_1.pdf,IndexError: list index out of range
021-013l_S2k_Gastrooesophageale-Refluxkrankheit-eosinophile_Oesophagitis_2023-09.pdf,IndexError: list index out of range
045-015l_S2e_Bewertung-Risikofaktoren-Offenwinkelglaukoms_2024-03.pdf,ok
017-070l_S2k_Formstoerungen-innere-aeussere-Nase_2022-06.pdf,IndexError: list index out of range
043-042OLl_S3_Peniskarzinom_2020-08.pdf,ok
166-005l_S3_Abklaerung-Mikro-Haematurie-Kinder-junge-Erwachsenen-Frueherkennung-Nierenerkrankungen_2024-10.pdf,ok
001-016l_S3_Intensivmedizinische_Versorgung-Haemodynamisches-Monitoring_2018-06-abgelaufen.pdf,IndexError: list index out of range
023-027l_S2k_Akutes-rheumatisches-Fieber-Poststreptokokken-reaktive-Arthritis_2024-04.pdf,ok
025-003l_S2k_Langzeit-Nachsorge-krebskranke-Kinder-Jugendliche–Vermeiden-Erkennen-Behandeln-Spaetfolgen_2025-05.pdf,IndexError: list index out of range
025-012l-S1_Hodgkin_Lymphom_2019-01-abgelaufen.pdf,ok
045-027l_S1_Virale_anteriore_Uveitis_2022-08.pdf,ok
044-001l_S2k_Behandlung-thermischer-Verletzungen-des-Erwachsenen_2021-07.pdf,IndexError: list index out of range
025-007l_S1_Rhabdomyosarkome_2024-03.pdf,IndexError: list index out of range
017-068l_S3_Diagnostik_Therapie_Schnarchen_Erwachsene_2019-8-abgelaufen.pdf,IndexError: list index out of range
020-027l_S1_Long-Post-Covid_2024-06_1.pdf,ok
015-059l_S2k_Vulvakarzinom_und_Vorstufen_Diagnostik_Therapie_2016-10-abgelaufen.pdf,IndexError: list index out of range
007-092l_S2k_orale_Vorlaeuferlaesion_Plattenepithelkarzinom_2024-09-abgelaufen.pdf,IndexError: list index out of range
025-021l_S1_Eisenmangelanaemie_2021-11.pdf,IndexError: list index out of range
081-009l_S3_Sinus_pilonidalis_2025-04-abgelaufen.pdf,ok
043-048l_S2k_Management-Durchfuehrung-Intermittierender-Katheterismus-neurogene-Dysfunktion-unterer-Harntrakt_2020-02_1_01.pdf,ok
032-055OLl__S3_Komplementaermedizin-in-der-Behandlung-von-onkologischen-PatientInnen-2025-06.pdf,ok
030-131l_S1_Kopfschmerz-Uebergebrauch-Schmerzmittel-Migraenemittel-Medication-Overuse-Headache-MOH_2022-04.pdf,ok
187-001l_S3_Indikationskriterien_Hüfttotalendoprothese_bei_Coxarthrose_2021-04.pdf,ok
083-015l_S2k_Diabetes-Paradontitis_2024-10.pdf,ok
086-001l-S2k-Neu-diagnostizierte-Immunthrombozytopenie-Kindesalter-Jugendalter_2019-06-abgelaufen.pdf,IndexError: list index out of range
007-064l_S3_Ankylose_Unterkieferhypomobilität_2016-07-abgelaufen.pdf,ok
002-046l_S2k_Exoskelette_2020-07-verlaengert_01.pdf,ok
053-043l_S3_Multimedikation_2021-08.pdf,ok
113-001l_S3_Empfehlungen-zur-Therapie-von-Patienten-mit-COVID-19_2025-04.pdf,ok
006-087l_S1_Zwerchfellhernie_Zwerchfelldefekt_Congenital_Diaphragmatic_Hernia_CDH_2016-05-abgelaufen.pdf,ok
030-123l_S2k_Rehabilitation-von-sensomotorischen-_Stoerungen_2023-05.pdf,ok
031-052l_S1_Beta_Amyloid-PET-Bildgebung_Gehirn_2019-01-abgelaufen.pdf,ok
061-025l_S2k_Akuttherapie-Management-Anaphylaxie_2021-10.pdf,IndexError: list index out of range
017-075l_S2k_Hypersalivation_2018-11.pdf,IndexError: list index out of range
022-005l_S1_Fieberkraempfe-im-Kindesalter_2021-09.pdf,ok
091-001l_S3_Lokaltherapie-schwerheilender-chronischer-Wunden_2023-11.pdf,IndexError: list index out of range
088-011l_S1_Therapie-akute-Appendizitis-bei-Erwachsenen_2021-12.pdf,ok
012-017l_S2e_Patellafraktur_2021-02_01.pdf,ok
028-012l_S1_Nicht-organische-Schlafstoerungen_2022-01-abgelaufen.pdf,IndexError: list index out of range
024-012l_S2k_Neugeborenen-Screening-Stoffwechselstoerungen-Endokrinopathien-Immundefekte_2025-05.pdf,ok
051-028l_S3_Behandlung-von-Angststoerungen_2021-06.pdf,ok
002-045l_S2k_Arbeiten-unter-klimatischen-Belastungen_2022-08.pdf,ok
030-119l_S1_Hypoxisch-ischaemische-Enzephalopathie-HIE-im-Erwachsenenalter_2025-02.pdf,ok
018-039l_S1_Priorisierung-Ressourcenallokation-Pandemie-Krebsversorgung-gastrointestinaler-Tumoren_2023-04.pdf,ok
043-054l_S2k_Hilfsmittelberatung-Harninkontinenz_2025-02.pdf,ok
184-001l_S2e_Soziale-Teilhabe-Lebensqualitaet-stationaere-Altenhilfe-Pandemie_2025-03.pdf,ok
015-045l_S2k_Diagnostik_Therapie_Endometriose_2020-09.pdf,IndexError: list index out of range
030-036l_S1_Clusterkopfschmerz_trigeminoautonome_Kopfschmerzen_2015-06-abgelaufen.pdf,IndexError: list index out of range
073-027l_S3_Klinische-Ernaehrung-bei-chronisch-entzuendlichen-Darmerkrankungen_2025-02.pdf,ok
045-026l_S1_Makulaforamen-und-vitreomakulaere-Traktion_2022-09.pdf,ok
081-007l_S3__Hämorrhoidalleiden_2019-07_01-abgelaufen.pdf,IndexError: list index out of range
025-031l_S1_Akute-myeloische-Leukaemie–AML–Kinder-Jugendliche_2019-09-abgelaufen.pdf,ok
023-002l_S2k_Abklaerung-einer-Zyanose-Kinder-Jugendliche_2018-07-abgelaufen.pdf,IndexError: list index out of range
037-005l_S3k_Medizinische-Kompressionstherapie-MKS-PKV_2019-05_abgelaufen.pdf,IndexError: list index out of range
033-033l_S2k_Hueftdysplasie_2021-12_01.pdf,ok
007-003l_S2k_Weisheitszahnentfernung_2019-08-abgelaufen.pdf,IndexError: list index out of range
023-034l_S2k_Aortenklappeninsuffizienz-Aortenklappenersatz-Kinder-Jugendliche_2024-05.pdf,ok
021-019l_S2k_Chronische_Obstipation_2022-11.pdf,ok
022-022l_S3_Therapie-der-Blitz-Nick-Salaam-Epilepsie-West-Syndrom_2021-10.pdf,IndexError: list index out of range
032-021l_S2k_Basalzellkarzinom-der-Haut_2024-07.pdf,ok
022-014l_S1_Paediatrische-Multiple-Sklerose_2023-12.pdf,IndexError: list index out of range
023-028l_S2k_Herztumoren_im_Kindes-_und_Jugendalter_2024-12-abgelaufen.pdf,ok
053-010l-S3_Halsschmerzen_2021-12.pdf,IndexError: list index out of range
063-003l_S3_Insomnie-bei-Erwachsenen_2025-04.pdf,ok
083-012l_S3_Vollkeramische_Kronen_Brücken_2021-06.pdf,ok
013-052l_S1_Skabies-Diagnostik-Therapie_2016-12-abgelaufen.pdf,ok
040-014l_S3_Intensivmedizin_nach_Polytrauma_2024-08.pdf,ok
025-011l_S1_Hepatoblastom_2016-06-abgelaufen.pdf,IndexError: list index out of range
030-144l_S2k_Neurologische_Manifestationen_bei_COVID-19_2024-11.pdf,ok
030-055l_S1_Myotone-Dystrophien-nicht-dystrophe-Myotonien-periodische-Paralysen_2024-02.pdf,IndexError: list index out of range
057-013l_S3-Therapie-Typ-1-Diabetes_2023-09_1.pdf,IndexError: list index out of range
nvl-001l_S3_Typ-2-Diabetes_2024-12.pdf,ok
053-036l_S1_Chronischer_Schmerz_2025-02.pdf,ok
053-045LGl_S3_LG_Schutz_vor_Ueber_und_Unterversorgung_2025-05.pdf,ok
028-018l_S3_Autismus-Spektrum-Stoerungen_ASS-Diagnostik_2016-05-abgelaufen.pdf,IndexError: list index out of range
025-020l_S1-Lymphknotenvergroesserung_2020-06.pdf,ok
002-016l_S2k_Oberflaechen-Elektromyographie-in-der-Arbeitsmedizin-Arbeitsphysiologie-Arbeitswissenschaft_2023-03_1.pdf,IndexError: list index out of range
051-027l_S2k_Diagnostik_Behandlung_akute_Folgen_psychischer_Traumatisierung_2024-09-abgelaufen.pdf,IndexError: list index out of range
033-050l_S3_atraumatische_Femurkopfnekrose_2019-09_1-abgelaufen.pdf,ok
084-003l_S3_Umfassendes-Geriatrisches-Assessment-Comprehensive-Geriatric-Assessment-CGA-bei-hospitalisierten-PatientInnen_2024-06.pdf,ok
134-001l_S3_Diagnostik-Therapie-Rehabilitation-schwere-Beeintraechtigung-Persoenlichkeitsfunktionen-LL-SBPF_2025-02.pdf,ok
020-004l_Nichtinvasive-Beatmung-Therapie-akute-respiratorische-Insuffizienz_2024-01.pdf,IndexError: list index out of range
151-002l_Sk_Adoleszente-Idiopathische-Skoliose_2023-03.pdf,ok
057-026l_S3_Diabetes-und-Straßenverkehr_2017-12.pdf,ok
073-025l_S3_Klinische-Ernaehrung-bei-Pankreaserkrankungen_2024-11.pdf,ok
019-013l_S3_Infarktbedingter_kardiogener_Schock_2019-11-abgelaufen.pdf,IndexError: list index out of range
187-042l_S2k_Tibiakopffrakturen_2022-07.pdf,ok
053-002l_S3_Muedigkeit_2023-01_01.pdf,IndexError: list index out of range
027-018l_S3_Diagnostik-Therapie-Management-der-Glutarazidurie-Typ-1_2022-05.pdf,IndexError: list index out of range
011-023l_S2k_Behandlung-akute-chronische-Erkrankungen-der-thorakalen-Aorta-Fokus-Aortenbogen_2023-03.pdf,ok
001-033l_S2k_Medikamentensicherheit__Kinderanästhesie_20121-12.pdf,ok
025-036l_S2k_Bewegungsfoerderung-Bewegungstherapie-in-der-pädiatrischen_Onkologie_2021-10.pdf,ok
030-042l_S1_Creutzfeldt-Jakob-Krankheit_2024-07.pdf,IndexError: list index out of range
083-053l_S3_Vollkeramische-festsitzende-implantatgetragene-Restaurationen_2025-02.pdf,ok
023-001l_S2k_Abklaerung_Herzgeraeusch_Kindes-Jugendalter_2018-05-abgelaufen.pdf,IndexError: list index out of range
012-028l_S1_Verletzungen-der-thorakolumbalen-Wirbelsäule_2019-02-abgelaufen.pdf,ok
083-004l_S2k_Therapie-des-dentalen-Traumas-bleibender-Zaehne_2022-10.pdf,IndexError: list index out of range
030-077l_S1_Diagnostik-Therapie-Kopfschmerz-Spannungstyp_2024-03.pdf,IndexError: list index out of range
003-001l_S3_VTE-Prophylaxe_2015-10-abgelaufen_01.pdf,IndexError: list index out of range
090-004l_S1_Anforderungen-an-die-Strukturqualitaet-intermittierende-kontinuierliche-Nierenersatztherapie-im-Krankenhaus_2022-07.pdf,ok
024-010l_S2k_Augenaerztliche_Screening-Untersuchung_Frühgeborene_2025-04-abgelaufen.pdf,IndexError: list index out of range
083-023l_S3_Behandlung-periimplantaerer-Infektionen-an-Zahnimplantaten_2023-05.pdf,ok
015-080l_S2k_Fetale-Wachstumsrestriktion_2024-10_1.pdf,ok
007-108l_Diagnostik-Therapie-Patienten-mit-Kraniosynostosen_2023-10.pdf,ok
021-029l_S2k_Lebertransplantation_2024-07.pdf,ok
024-013l_S2k_Idiopathische_Apnoen_Bradykardien_Hypoxämien_Frühgeborene_2025-02-abgelaufen.pdf,IndexError: list index out of range
045-017l_S1_Okulaere-Graft-versus-host-Erkrankung_2020-12_1_01.pdf,ok
030-041l_S2k_Erster-epileptischer-Anfall-Epilepsien-Erwachsenenalter_2023-09.pdf,IndexError: list index out of range
013-071l_S2k_Diagnostik-Therapie-Pemphigus-vulgaris-foliaceus-bulloese-Pemphigoids_2019-10-abgelaufen.pdf,IndexError: list index out of range
054-001l_S1_Die-rechtsmedizinische_Leichenoeffnung_2023-03_02.pdf,IndexError: list index out of range
083-018l_S3_Zahnärztliche-Chirurgie-Antikoagulation-Thrombozytenaggregationshemmung_2018-05-abgelaufen.pdf,ok
nvl-007l_S3_Kreuzschmerz_2017-03-abgelaufen.pdf,IndexError: list index out of range
040-012l_S2k_Diagnostik-Therapie-Kohlenmonoxidvergiftung_2021-11.pdf,ok
094-002l_S2k_Begutachtung-bei-gedecktem-Schaedel-Hirntrauma-Erwachsene_2024-08.pdf,ok
012-026l_S2k_Frakturen_distaler_Unterschenkel_Kinder_2017-11-abgelaufen.pdf,ok
030-143l_S2k_Sekundaerprophylaxe-ischaemischer-Schlaganfall-transitorische-ischaemische-Attacke-Teil-2_2023-01.pdf,ok
015-079l_S2k_Dammriss-III-IV-Grades_2020-12_1.pdf,ok
025-010l_Extrakranielle-Keimzelltumoren_2022-01.pdf,IndexError: list index out of range
006-023l_S2k_Akutes_Skrotum_Kinder_Jugendliche_2015-08-abgelaufen.pdf,IndexError: list index out of range
023-040l_S2k_Arterielle_Hypertonie-Kinder-Jugendliche_2024-08.pdf,"BadRequestError: Error code: 400 - {'error': {'code': 'content_filter', 'inner_error': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_results': {'jailbreak': {'detected': True, 'filtered': True}}}, 'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: \r\nhttps://go.microsoft.com/fwlink/?linkid=2198766."", 'param': 'prompt', 'type': None}}"
038-025l_S3_Medikamtenbezogene-Stoerungen_2021-01.pdf,APIConnectionError: Connection error.
015-077l_S2k_Verhinderung_Lagerungsschäden_Operationen_Gynäkologie_2021-01.pdf,ERROR
013-084l_S1_Dermatosen_bei_dermaler_Lymphostase_2017-11-abgelaufen.pdf,ERROR
015-091l_S2k_Harninkontinenz-der-Frau_2022-03.pdf,IndexError: list index out of range
038-023l_S2k_Notfallpsychiatrie_2019-05_1-abgelaufen.pdf,IndexError: list index out of range
013-083l_S1_Stationaere-dermatologische-Rehabilitation_2025-02-abglaufen.pdf,ERROR
055-007l_S2k_Anale-Dysplasien-Analkarzinom-Screening-Menschen-mit-HIV_2024-11.pdf,IndexError: list index out of range
032-045OLl_S3_Mammakarzinom_2021-07.pdf,IndexError: list index out of range
032-054OLl_S3_Supportiv_2020-07-abgelaufen.pdf,APIConnectionError: Connection error.
007-101l_S2k_Aphthen_aphthoide-Läsionen_2023-06_02.pdf,"BadRequestError: Error code: 400 - {'error': {'code': 'content_filter', 'inner_error': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_results': {'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': True, 'severity': 'high'}}}, 'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: \r\nhttps://go.microsoft.com/fwlink/?linkid=2198766."", 'param': 'prompt', 'type': None}}"
015-094l_S2k_Schwangerschaftsabbruch-im-ersten-Trimenon_2023-01.pdf,FileNotFoundError: [Errno 2] No such file or directory: 'converted/015-094l_S2k_Schwangerschaftsabbruch-im-ersten-Trimenon_2023-01.json'
013-085l_S3_Umgang-mit-Antikoagulantien-Thrombozytenaggregationshemmern-Operationen-Haut_2021-03_01.pdf,IndexError: list index out of range
013-098l_S1_Diagnostik-Therapie-Livedovaskulopathie__2024-11-verlaengert.pdf,ok
013-102l_S2k_Diagnostik-Therapie-Schleimhautpemphigoid_2022-08.pdf,"BadRequestError: Error code: 400 - {'error': {'code': 'content_filter', 'inner_error': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_results': {'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'high'}, 'violence': {'filtered': False, 'severity': 'safe'}}}, 'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: \r\nhttps://go.microsoft.com/fwlink/?linkid=2198766."", 'param': 'prompt', 'type': None}}"
013-103l_S3_Diagnostik-Therapie-epidermale-Nekrolyse-Stevens-Johnson-Syndrom-toxisch-epidermale-Nekrolyse-SJS-TEN_2024-11.pdf,"BadRequestError: Error code: 400 - {'error': {'code': 'content_filter', 'inner_error': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_results': {'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': True, 'severity': 'high'}}}, 'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: \r\nhttps://go.microsoft.com/fwlink/?linkid=2198766."", 'param': 'prompt', 'type': None}}"
015-023l_S2k_Vaginal-operative-Geburtshilfe_2024-10_1.pdf,IndexError: list index out of range
013-095l_S2k_Lasertherapie-der-Haut_2022-03.pdf,APIConnectionError: Connection error.
